station,stratum,year,season,lat,lon,depth,surftemp,comname,abundance,biomass
313,1280,2004,FALL,42.1948,-69.60087,234,11.54,SILVER HAKE,48,6.72
313,1290,2009,SPRING,42.308755,-66.528883,271,5.77,SILVER HAKE,21,0.335874537137877
313,1340,2008,FALL,43.945053,-66.853625,119,NA,SILVER HAKE,9,0.78
313,1340,2010,SPRING,43.624095,-66.963067,162,5.43,SILVER HAKE,1620,10.6120670877804
313,1340,2011,FALL,44.066628,-67.121105,97,10.74,SILVER HAKE,4234,153.828696252012
313,1360,2003,FALL,43.5115,-67.1065,218,10.76,SILVER HAKE,6680,997.88
313,1360,2011,SPRING,43.569533,-67.601887,234,5.89,SILVER HAKE,9937,98.1659769113482
313,1360,2012,SPRING,43.673865,-67.548233,232,6.07,SILVER HAKE,106723,340.609453278153
313,1360,2013,SPRING,43.254982,-67.174708,224,5.7,SILVER HAKE,53676,449.957743411022
313,1370,2003,SPRING,42.837337,-69.244293,144,5.53,SILVER HAKE,4975,391.5
313,1370,2006,SPRING,43.261033,-69.312517,172,5.82,SILVER HAKE,256,8.48
313,1370,2014,SPRING,42.775928,-68.998025,183,8.76,SILVER HAKE,13818,181.260509692877
313,1380,2002,FALL,43.6505,-68.649,143,11.41,SILVER HAKE,4708,65.78
313,1390,2006,FALL,43.930547,-68.40105,106,11.83,SILVER HAKE,572,38.951
313,1390,2007,FALL,43.86712,-68.458383,124,10.4,SILVER HAKE,6610,383.6
313,1400,2002,SPRING,43.039833,-70.423,98,6.4,SILVER HAKE,2002,219.18
313,3560,2010,FALL,41.818883,-69.905857,23,11.32,SILVER HAKE,4807,95.9087146470452
313,3660,2005,SPRING,42.477917,-70.734067,53,7.2,SILVER HAKE,0,0
313,3660,2008,SPRING,42.26719,-70.551002,51,7.97,SILVER HAKE,120,4.96
314,1210,2009,SPRING,42.102933,-66.606482,78,6.05,SILVER HAKE,0,0
314,1220,2015,SPRING,42.18373,-66.869582,187,NA,SILVER HAKE,896,23.5486822043128
314,1230,2010,FALL,41.913545,-69.792752,106,11.04,SILVER HAKE,20331,350.826166934926
314,1240,2013,FALL,41.929168,-68.601238,169,12.74,SILVER HAKE,11518,366.863646815359
314,1260,2009,FALL,42.18525,-70.161845,42,10.69,SILVER HAKE,8320,481.214072200506
314,1270,2001,FALL,42.747948,-70.000175,182,11.34,SILVER HAKE,3999,394.01
314,1270,2004,SPRING,42.950938,-70.148002,144,4.29,SILVER HAKE,747,26.82
314,1280,2004,FALL,42.217373,-69.52143,225,12.51,SILVER HAKE,180,23.6
314,1280,2014,SPRING,42.624623,-69.25445,215,10,SILVER HAKE,62084,693.448921803529
314,1330,2008,FALL,44.103585,-66.645222,97,NA,SILVER HAKE,12,0.96
314,1340,2010,SPRING,43.65719,-67.194455,146,4.77,SILVER HAKE,79980,852.167283816162
314,1340,2011,FALL,43.450322,-66.589897,101,9.96,SILVER HAKE,2200,48.3504253851461
314,1340,2013,SPRING,43.356057,-66.897883,212,5.4,SILVER HAKE,2544,18.0039207144413
314,1360,2011,SPRING,43.481588,-67.805552,248,6.05,SILVER HAKE,34440,442.465693748638
314,1360,2012,SPRING,43.525345,-67.715292,237,6.63,SILVER HAKE,44240,146.852537573513
314,1370,2003,SPRING,42.723862,-68.964248,154,5.45,SILVER HAKE,3552,179.712
314,1370,2006,SPRING,43.06015,-69.265117,175,5.74,SILVER HAKE,133,5.74
314,1380,2006,FALL,43.528155,-68.68057,148,12.37,SILVER HAKE,5796,751.536
314,1390,2007,FALL,43.846807,-68.602242,110,11.68,SILVER HAKE,7329,426.72
314,1400,2002,FALL,43.752833,-69.085333,86,11.5,SILVER HAKE,5202,218.79
314,1400,2005,FALL,43.27745,-70.245167,94,10.38,SILVER HAKE,286,42.64
314,3640,2001,SPRING,42.742955,-70.740913,26,6.93,SILVER HAKE,0,0
314,3640,2005,SPRING,42.330562,-70.757977,30,7.03,SILVER HAKE,0,0
314,3650,2002,SPRING,42.855833,-70.708167,45,7.18,SILVER HAKE,48,1.92
315,1190,2012,FALL,41.659827,-67.641258,56,16.72,SILVER HAKE,490,0.97493676707289
315,1220,2009,SPRING,42.188427,-66.975975,179,5.93,SILVER HAKE,1134,18.9370507514703
315,1250,2010,FALL,41.98772,-69.91824,52,11.14,SILVER HAKE,5064,172.011956771672
315,1260,2004,SPRING,42.897828,-70.076198,94,4.16,SILVER HAKE,1,0.043
315,1270,2009,FALL,42.238138,-69.879773,193,10.2,SILVER HAKE,4608,172.508622671879
315,1280,2001,FALL,42.821433,-69.704972,223,12.31,SILVER HAKE,1495,242.19
315,1280,2003,SPRING,42.390553,-69.252883,256,5.58,SILVER HAKE,855,14.49
315,1280,2004,FALL,42.476412,-69.160502,225,12.01,SILVER HAKE,48,4.2
315,1290,2013,FALL,42.182135,-68.295812,196,12.66,SILVER HAKE,15318,417.315934697632
315,1340,2010,SPRING,43.841237,-66.729165,133,4.28,SILVER HAKE,3336,11.2994990198214
315,1340,2013,SPRING,43.662838,-67.043225,151,5.64,SILVER HAKE,113190,2466.08582008277
315,1351,2008,FALL,44.11039,-66.85664,154,NA,SILVER HAKE,207,9.225
315,1360,2003,FALL,43.342833,-67.061333,206,NA,SILVER HAKE,990,83.16
315,1360,2011,FALL,43.376773,-67.048838,218,10.63,SILVER HAKE,3120,24.4952862727064
315,1360,2012,SPRING,43.397602,-67.5002,204,7.63,SILVER HAKE,15876,79.7185798301023
315,1370,2006,SPRING,42.894383,-69.211883,156,5.65,SILVER HAKE,49,4.06
315,1370,2014,SPRING,42.86032,-69.50694,169,9.96,SILVER HAKE,87725,421.204312785887
315,1380,2002,FALL,43.557833,-69.554167,154,11.52,SILVER HAKE,1602,96.48
315,1390,2006,FALL,43.804678,-68.624407,113,11.64,SILVER HAKE,261,21.6
315,1390,2007,FALL,43.79928,-68.650473,107,11.62,SILVER HAKE,3816,219.06
315,1390,2007,SPRING,43.741322,-68.931907,58,3.35,SILVER HAKE,0,0
315,1400,2005,FALL,43.57205,-69.695383,108,10.22,SILVER HAKE,63,2.52
315,3610,2011,SPRING,42.101778,-70.150533,35,7.53,SILVER HAKE,28,0.365933347854498
315,3650,2005,SPRING,42.24029,-70.59404,39,7.79,SILVER HAKE,0,0
315,3660,2001,SPRING,42.730453,-70.583535,81,6.79,SILVER HAKE,448,14.28
315,3660,2002,SPRING,42.658667,-70.446833,47,8.11,SILVER HAKE,0,0
316,1190,2012,FALL,41.53545,-67.731292,39,16.9,SILVER HAKE,1,0.00229937916762474
316,1210,2009,SPRING,42.116008,-67.327238,70,5.92,SILVER HAKE,0,0
316,1210,2015,SPRING,42.150462,-66.659097,105,NA,SILVER HAKE,1120,25.0555434545851
316,1220,2013,FALL,41.984877,-67.904828,181,13.71,SILVER HAKE,39912,858.14486088756
316,1260,2001,SPRING,42.481652,-70.434418,68,7.21,SILVER HAKE,0,0
316,1270,2009,FALL,42.11005,-69.85612,136,10.3,SILVER HAKE,3335,33.6353184640148
316,1280,2001,FALL,42.768238,-69.569672,195,12.16,SILVER HAKE,1386,138.06
316,1280,2003,SPRING,42.361908,-69.346612,243,5.69,SILVER HAKE,2214,38.88
316,1280,2004,SPRING,42.767347,-69.819085,234,4.25,SILVER HAKE,152,3.6
316,1280,2006,SPRING,42.854833,-69.78225,248,5.9,SILVER HAKE,0,0
316,1340,2011,FALL,43.232702,-66.745787,111,9.79,SILVER HAKE,306,0.854679236606116
316,1340,2013,SPRING,43.75865,-67.145257,182,5.58,SILVER HAKE,20284,198.364190808103
316,1351,2008,FALL,44.384095,-67.107532,145,NA,SILVER HAKE,1590,121.2
316,1351,2010,SPRING,44.154477,-66.729423,120,4.82,SILVER HAKE,8261,20.0832062731431
316,1360,2003,FALL,43.1895,-67.226167,206,10.68,SILVER HAKE,98,7.308
316,1360,2012,SPRING,43.298032,-67.462385,200,7.45,SILVER HAKE,18810,86.5656719668917
316,1370,2004,FALL,42.654187,-69.11285,179,11.58,SILVER HAKE,171,14.76
316,1370,2014,SPRING,42.806553,-69.561798,184,9.72,SILVER HAKE,253638,1014.26138096275
316,1380,2002,FALL,43.428,-69.395167,170,12.56,SILVER HAKE,1914,187.22
316,1380,2006,FALL,43.51747,-69.412423,132,11.97,SILVER HAKE,570,61.84
316,1380,2007,SPRING,43.562498,-68.768767,158,3.83,SILVER HAKE,114,2.16
316,1400,2005,FALL,43.719567,-69.510267,105,10.6,SILVER HAKE,0,0
316,1400,2007,FALL,43.76082,-69.39164,89,11.91,SILVER HAKE,1651,101.4
316,3610,2011,SPRING,42.006132,-70.305982,50,7.72,SILVER HAKE,615,10.3245480287519
316,3660,2002,SPRING,42.564333,-70.605833,57,7.89,SILVER HAKE,665,79.42
316,3660,2008,SPRING,42.394882,-70.706242,49,8.03,SILVER HAKE,40,6.9
317,1160,2015,SPRING,41.77604,-66.556012,74,NA,SILVER HAKE,1,0.0128512306686996
317,1200,2009,SPRING,41.987698,-67.505495,43,6.07,SILVER HAKE,0,0
317,1200,2012,FALL,41.563565,-67.975673,33,17.17,SILVER HAKE,0,0
317,1250,2009,FALL,41.99215,-69.915593,53,10.58,SILVER HAKE,10164,616.141641756726
317,1260,2002,SPRING,42.562167,-70.139333,102,7.29,SILVER HAKE,0,0
317,1260,2004,SPRING,42.610528,-70.141427,81,3.98,SILVER HAKE,1,0.021
317,1270,2006,SPRING,42.810733,-70.01385,150,6.34,SILVER HAKE,969,77.862
317,1280,2003,SPRING,42.503188,-69.406647,262,5.66,SILVER HAKE,1602,25.02
317,1280,2010,FALL,42.222457,-69.54022,229,10.49,SILVER HAKE,19000,368.63071970568
317,1280,2014,SPRING,42.539468,-69.81082,266,10.18,SILVER HAKE,23328,324.16118492703
317,1290,2001,FALL,42.520412,-68.226333,181,12.15,SILVER HAKE,2232,242.91
317,1290,2013,FALL,41.989645,-68.089055,215,12.96,SILVER HAKE,21750,685.378247873073
317,1340,2011,FALL,43.076068,-66.563758,124,10.26,SILVER HAKE,704,12.1885490917452
317,1340,2013,SPRING,43.852177,-66.923487,162,5.81,SILVER HAKE,4200,57.681550860379
317,1351,2010,SPRING,44.269908,-66.739757,183,4.76,SILVER HAKE,36777,103.600740579394
317,1360,2003,FALL,43.2665,-67.0155,181,10.93,SILVER HAKE,1012,87.45
317,1360,2012,SPRING,43.12684,-67.948105,189,7.85,SILVER HAKE,22060,117.534306251361
317,1370,2002,FALL,43.206167,-69.821333,176,12.14,SILVER HAKE,5820,169.4
317,1370,2004,FALL,42.696732,-68.948968,166,10.37,SILVER HAKE,1,0.2
317,1370,2005,FALL,43.240033,-69.543517,143,10.65,SILVER HAKE,1,0.162
317,1380,2006,FALL,43.615075,-69.557398,133,12.07,SILVER HAKE,15,0.6
317,1380,2007,SPRING,43.549922,-69.031947,126,3.94,SILVER HAKE,6,0.134
317,1390,2008,FALL,44.346035,-67.48497,100,9.98,SILVER HAKE,583,41.58
317,1400,2007,FALL,43.51361,-69.916478,117,12.33,SILVER HAKE,1298,74.8
317,3600,2005,SPRING,42.151585,-70.5311,34,7.9,SILVER HAKE,0,0
317,3660,2001,SPRING,42.491535,-70.685372,62,8.02,SILVER HAKE,1,0.008
318,1160,2015,SPRING,41.733162,-66.543795,73,NA,SILVER HAKE,6,0.130690481376606
318,1190,2012,FALL,41.41062,-67.934272,43,17.55,SILVER HAKE,1,0.00252931708438722
318,1210,2009,SPRING,42.01243,-67.783105,111,5.83,SILVER HAKE,3192,54.9472881725115
318,1220,2013,FALL,41.856328,-68.226003,188,13.33,SILVER HAKE,52300,1111.24856288802
318,1240,2004,FALL,42.23294,-68.678928,196,11.93,SILVER HAKE,36,3.72
318,1260,2004,SPRING,42.550368,-70.36176,135,5.62,SILVER HAKE,273,23.01
318,1260,2008,SPRING,42.557238,-70.482845,95,7.93,SILVER HAKE,630,22.8
318,1260,2014,SPRING,42.376248,-70.063477,88,10.72,SILVER HAKE,2093,6.32302330646918
318,1270,2007,FALL,43.31028,-70.100993,136,12.97,SILVER HAKE,3132,207.36
318,1280,2002,FALL,43.059,-69.865667,191,12.23,SILVER HAKE,6417,201.02
318,1280,2002,SPRING,42.562833,-69.8065,264,7.47,SILVER HAKE,1836,70.72
318,1280,2003,SPRING,42.255067,-69.708473,237,5.41,SILVER HAKE,1551,27.082
318,1280,2005,FALL,42.686183,-69.640633,282,11.84,SILVER HAKE,70,7.84
318,1290,2001,FALL,42.325425,-67.975792,180,12.89,SILVER HAKE,2140,258.8
318,1290,2011,FALL,42.542315,-66.598813,242,11.4,SILVER HAKE,3540,25.0172453437572
318,1330,2003,FALL,43.407333,-66.347333,61,10.14,SILVER HAKE,1,0.17
318,1340,2008,FALL,43.992615,-67.402568,184,NA,SILVER HAKE,126,15.84
318,1340,2013,SPRING,43.968308,-66.949755,167,5.64,SILVER HAKE,4056,41.1265519494664
318,1351,2010,SPRING,44.258082,-67.165272,158,4.89,SILVER HAKE,19591,44.4456545414942
318,1360,2010,FALL,42.943887,-67.613728,212,10.95,SILVER HAKE,4576,59.8436422166015
318,1370,2012,SPRING,42.918275,-68.694363,194,7.26,SILVER HAKE,13056,87.8867349161402
318,1400,2006,FALL,43.55079,-69.704725,111,12.12,SILVER HAKE,416,38.072
318,3560,2009,FALL,41.989875,-69.977115,27,10.9,SILVER HAKE,4575,138.652563807772
318,3650,2001,SPRING,42.386037,-70.73764,48,7.75,SILVER HAKE,0,0
319,1160,2015,SPRING,41.85433,-66.860487,71,NA,SILVER HAKE,70,1.2502722718362
319,1200,2012,FALL,41.424897,-68.285692,52,17.1,SILVER HAKE,1,0.000689813750287422
319,1210,2013,FALL,41.737712,-68.291022,72,14.45,SILVER HAKE,8400,208.741089905725
319,1220,2009,SPRING,42.150197,-67.550973,186,5.5,SILVER HAKE,663,12.374210411675
319,1260,2001,SPRING,42.342078,-70.611412,73,7.26,SILVER HAKE,120,11.9
319,1260,2004,SPRING,42.561848,-70.445005,116,5.8,SILVER HAKE,364,23.38
319,1270,2006,SPRING,43.066683,-70.13665,161,6.26,SILVER HAKE,126,11.4
319,1270,2014,SPRING,42.233277,-69.999012,127,8.55,SILVER HAKE,19250,79.4761489871487
319,1280,2002,FALL,42.976333,-69.778833,185,12.04,SILVER HAKE,810,77.76
319,1280,2002,SPRING,42.619833,-69.589167,287,6.49,SILVER HAKE,63,2.17
319,1280,2005,FALL,42.555933,-69.3813,227,11.85,SILVER HAKE,135,9.36
319,1290,2001,FALL,42.555527,-67.805908,225,13.23,SILVER HAKE,1456,214.37
319,1290,2010,FALL,42.780613,-67.337462,194,11.04,SILVER HAKE,396,5.18510002299379
319,1300,2011,FALL,42.405727,-66.736022,348,11.64,SILVER HAKE,540,4.07266038169694
319,1330,2003,FALL,43.48,-66.4495,89,10.41,SILVER HAKE,54,4.02
319,1351,2010,SPRING,44.337065,-67.259865,150,4.98,SILVER HAKE,25221,52.6029187540841
319,1351,2013,SPRING,44.270077,-66.692403,189,5.06,SILVER HAKE,2508,40.0130690481377
319,1360,2008,FALL,44.026832,-67.608627,210,NA,SILVER HAKE,240,22.08
319,1370,2012,SPRING,42.813525,-68.731727,206,7.19,SILVER HAKE,56107,195.318013504683
319,1380,2006,FALL,43.282605,-69.641068,160,12.07,SILVER HAKE,152,23.52
319,1400,2007,FALL,42.954838,-70.447473,103,14.07,SILVER HAKE,423,26.46
319,3560,2004,FALL,41.9948,-69.984777,28,11.78,SILVER HAKE,1,0.005
319,3560,2009,FALL,41.947868,-69.944978,28,10.9,SILVER HAKE,1080,39.7884571165786
319,3590,2011,SPRING,41.82981,-70.277193,23,7.5,SILVER HAKE,12,0.0156828577651928
320,1160,2015,SPRING,41.925405,-66.891772,68,NA,SILVER HAKE,33,0.679590503158353
320,1210,2013,FALL,41.761057,-68.254055,77,13.89,SILVER HAKE,3850,89.3203035180501
320,1230,2012,FALL,41.48114,-68.523697,94,15.51,SILVER HAKE,975,21.7433892848931
320,1260,2001,SPRING,42.314373,-70.408843,93,7.17,SILVER HAKE,240,10.68
320,1260,2008,SPRING,42.664982,-70.37047,70,NA,SILVER HAKE,0,0
320,1270,2002,SPRING,42.268,-69.969,114,7.12,SILVER HAKE,42,10.98
320,1280,2002,FALL,42.778667,-69.700833,271,12.33,SILVER HAKE,656,63.36
320,1280,2005,FALL,42.4823,-68.852367,216,12.09,SILVER HAKE,135,14.94
320,1280,2012,SPRING,42.640593,-68.633307,199,7.16,SILVER HAKE,14718,78.1380962753213
320,1290,2001,FALL,42.641087,-67.814255,186,12.46,SILVER HAKE,1064,106.96
320,1290,2009,SPRING,42.475163,-67.582835,265,5.13,SILVER HAKE,4788,93.6005227619255
320,1300,2011,FALL,42.342445,-66.975257,318,10.85,SILVER HAKE,1764,4.68521499195217
320,1330,2003,FALL,43.556167,-66.321333,67,10.15,SILVER HAKE,12,1.02
320,1360,2010,FALL,42.968662,-67.12503,223,11.17,SILVER HAKE,2432,26.8682455736952
320,1370,2006,FALL,43.163725,-69.616935,79,12.67,SILVER HAKE,0,0
320,1390,2008,FALL,44.163302,-67.88898,98,10.38,SILVER HAKE,429,23.4
320,1390,2010,SPRING,44.314708,-67.53978,102,5.14,SILVER HAKE,9114,22.0322369854062
320,1400,2006,SPRING,43.147617,-70.318367,113,6.54,SILVER HAKE,88,9.44
320,3580,2007,SPRING,41.775128,-70.423403,19,6.67,SILVER HAKE,20,0.352
320,3590,2011,SPRING,41.854932,-70.330208,28,7.35,SILVER HAKE,12,0.0758004791984316
320,3610,2014,SPRING,42.135943,-70.078408,56,10.69,SILVER HAKE,13051,311.397734698322
320,3640,2004,SPRING,42.4441,-70.829458,42,6.03,SILVER HAKE,4,0.54
320,3640,2007,FALL,42.853393,-70.757453,31,11.41,SILVER HAKE,256,10.56
321,1200,2012,FALL,41.735252,-68.199465,49,16.51,SILVER HAKE,2265,72.3856058864106
321,1200,2013,FALL,41.672957,-67.901803,33,14.95,SILVER HAKE,56,0.828926189928718
321,1200,2015,SPRING,42.067873,-67.103625,56,NA,SILVER HAKE,15,0.42016989762579
321,1240,2005,FALL,42.265883,-68.898617,196,12.47,SILVER HAKE,63,8.68
321,1260,2002,SPRING,42.362,-70.126333,84,7.19,SILVER HAKE,0,0
321,1270,2002,FALL,42.585333,-69.918667,177,12.22,SILVER HAKE,1275,150.79
321,1270,2006,SPRING,42.98035,-70.276833,158,6.28,SILVER HAKE,36,2.04
321,1280,2012,SPRING,42.459858,-68.843832,213,7.47,SILVER HAKE,13209,57.396645610978
321,1340,2003,FALL,43.614333,-66.841667,103,10.66,SILVER HAKE,522,41.49
321,1340,2010,FALL,43.225278,-66.810697,147,11.66,SILVER HAKE,15917,279.438951483099
321,1351,2013,SPRING,44.29102,-66.814445,182,5.7,SILVER HAKE,6885,39.5728599433674
321,1360,2001,FALL,42.855607,-67.887817,182,12.16,SILVER HAKE,228,28.2
321,1370,2006,FALL,43.103147,-69.419643,165,12.81,SILVER HAKE,6,0.6
321,1380,2010,SPRING,44.293547,-67.496972,112,4.94,SILVER HAKE,35928,96.7109562186888
321,1390,2008,FALL,44.010532,-68.242133,100,NA,SILVER HAKE,528,6.408
321,3590,2007,SPRING,41.798413,-70.406943,22,6.75,SILVER HAKE,288,13.44
321,3600,2011,SPRING,41.931843,-70.328435,36,7.46,SILVER HAKE,12,0.0477020257024614
321,3610,2001,SPRING,42.03511,-70.40519,51,7.76,SILVER HAKE,1495,122.59
321,3610,2005,SPRING,42.100722,-70.247133,63,7.07,SILVER HAKE,1,0.143
321,3630,2004,SPRING,42.298717,-70.842245,18,7.33,SILVER HAKE,0,0
321,3650,2007,FALL,42.741597,-70.675755,38,13.42,SILVER HAKE,966,54.628
321,3650,2008,SPRING,42.740365,-70.632893,53,9.03,SILVER HAKE,108,1.08
322,1200,2013,FALL,41.739633,-67.957613,32,14.66,SILVER HAKE,0,0
322,1210,2012,FALL,41.770763,-68.281438,91,16.32,SILVER HAKE,16960,359.843642216602
322,1240,2012,SPRING,42.221653,-68.714858,207,8.32,SILVER HAKE,8341,98.6708778044
322,1260,2002,SPRING,42.256833,-70.492167,63,7.69,SILVER HAKE,54,0.78
322,1260,2005,SPRING,42.196928,-70.20222,36,6.96,SILVER HAKE,1,0.115
322,1260,2009,SPRING,43.177055,-70.003107,94,5.43,SILVER HAKE,5175,14.6275321280767
322,1260,2011,SPRING,42.309388,-70.093665,128,8.63,SILVER HAKE,13860,259.367458070137
322,1280,2005,FALL,42.48,-69.66535,258,10.9,SILVER HAKE,204,12.24
322,1300,2011,FALL,42.55411,-67.119337,314,11.08,SILVER HAKE,4960,33.3428374338928
322,1300,2015,SPRING,42.453223,-67.324823,331,NA,SILVER HAKE,60760,1189.00021781747
322,1340,2003,FALL,43.634667,-66.85,122,10.84,SILVER HAKE,2190,201.9
322,1340,2010,FALL,43.658875,-66.554968,101,10.05,SILVER HAKE,77,2.4626350885261
322,1351,2013,SPRING,44.222718,-66.984787,168,5.5,SILVER HAKE,27853,236.988673491614
322,1360,2001,FALL,42.781178,-68.188918,182,12.55,SILVER HAKE,728,85.696
322,1360,2010,SPRING,44.174992,-67.302005,183,4.95,SILVER HAKE,7488,17.1727292528861
322,1370,2006,FALL,43.103865,-69.711017,135,12.28,SILVER HAKE,66,6.36
322,1380,2008,FALL,43.651318,-68.411492,178,NA,SILVER HAKE,112,6.72
322,1400,2006,SPRING,42.806083,-70.589367,98,6.57,SILVER HAKE,176,10.78
322,3560,2003,SPRING,42.001767,-69.99617,20,4.59,SILVER HAKE,0,0
322,3600,2001,SPRING,41.992485,-70.459213,43,7.62,SILVER HAKE,228,24.36
322,3600,2007,SPRING,41.888655,-70.35257,32,6.63,SILVER HAKE,2088,121.632
322,3630,2007,FALL,42.706502,-70.721025,22,12.7,SILVER HAKE,1,0.001
322,3660,2004,SPRING,42.34099,-70.65812,66,6.03,SILVER HAKE,88,4.08
323,1200,2013,FALL,42.029645,-67.539375,55,13.67,SILVER HAKE,96,0.171073810071281
323,1240,2012,FALL,41.948298,-68.40573,199,15.17,SILVER HAKE,15525,250.694182570707
323,1240,2012,SPRING,42.172238,-68.753777,202,8.35,SILVER HAKE,5825,85.5205837508167
323,1250,2009,FALL,41.358052,-69.476717,34,10.63,SILVER HAKE,1,0.000689813750287422
323,1260,2004,SPRING,42.378557,-70.518953,91,5.74,SILVER HAKE,88,2.128
323,1260,2005,FALL,42.43375,-70.1123,79,10.3,SILVER HAKE,0,0
323,1260,2006,FALL,43.1468,-69.996983,98,12.24,SILVER HAKE,48,5.04
323,1260,2007,FALL,42.491132,-70.534385,64,13.71,SILVER HAKE,54,4.56
323,1260,2009,SPRING,42.867938,-70.186747,60,5.02,SILVER HAKE,48,0.208233500326726
323,1290,2015,SPRING,42.477845,-67.757582,232,NA,SILVER HAKE,41205,746.189283380525
323,1340,2003,FALL,43.739167,-66.961833,150,11.05,SILVER HAKE,374,40.81
323,1340,2010,FALL,43.635492,-66.867638,128,11.28,SILVER HAKE,6815,182.295240285123
323,1340,2010,SPRING,43.98839,-67.317925,212,5.35,SILVER HAKE,25506,81.91614027445
323,1351,2013,SPRING,44.270085,-67.093833,128,5.41,SILVER HAKE,7825,109.18645175343
323,1360,2001,FALL,42.937503,-68.215187,169,12.5,SILVER HAKE,207,4.68
323,1360,2011,FALL,42.809478,-67.67698,224,NA,SILVER HAKE,3417,40.2034950563348
323,1390,2008,FALL,43.843328,-68.51336,127,NA,SILVER HAKE,2301,163.54
323,3560,2011,SPRING,41.807117,-69.900767,25,8.04,SILVER HAKE,6,0.0914833369636244
323,3600,2001,SPRING,41.888077,-70.300865,34,NA,SILVER HAKE,6576,435.84
323,3600,2007,SPRING,41.923185,-70.31613,36,5.7,SILVER HAKE,602,58.8
323,3610,2003,SPRING,42.099533,-70.254333,63,5.53,SILVER HAKE,0,0
323,3610,2005,SPRING,42.105245,-70.156938,37,7.35,SILVER HAKE,0,0
323,3630,2006,SPRING,42.69665,-70.692883,23,6.04,SILVER HAKE,1,0.012
323,3640,2008,SPRING,42.853362,-70.754932,27,7.16,SILVER HAKE,0,0
324,1190,2013,FALL,41.83064,-67.189715,56,14.37,SILVER HAKE,86320,216.587721315244
324,1240,2009,FALL,41.468818,-69.06716,147,10.88,SILVER HAKE,4046,54.1388825017246
324,1240,2012,SPRING,41.979903,-68.698073,159,8.29,SILVER HAKE,27500,216.167501633631
324,1260,2002,FALL,42.568333,-70.318,149,12.38,SILVER HAKE,4725,500.75
324,1260,2005,FALL,42.2428,-70.215067,40,10.51,SILVER HAKE,0,0
324,1260,2009,SPRING,42.731093,-70.27978,74,4.99,SILVER HAKE,84,0.19603572206491
324,1270,2005,SPRING,42.1085,-69.856717,140,6.09,SILVER HAKE,56,5.138
324,1270,2006,FALL,43.106035,-70.114277,146,12.38,SILVER HAKE,0,0
324,1290,2012,FALL,42.407342,-68.151358,181,14.45,SILVER HAKE,29064,155.0397792596
324,1290,2015,SPRING,42.310378,-67.771675,220,NA,SILVER HAKE,27192,1345.32084513178
324,1340,2003,FALL,43.840667,-66.856,134,10.83,SILVER HAKE,312,28.44
324,1340,2010,FALL,43.599985,-67.092487,198,11.09,SILVER HAKE,64896,1290.85306967119
324,1340,2013,SPRING,44.16722,-67.221217,138,5.62,SILVER HAKE,42312,293.656284033979
324,1360,2001,FALL,43.72744,-67.817123,222,10.86,SILVER HAKE,782,93.16
324,1360,2010,SPRING,44.016348,-67.484685,211,5.12,SILVER HAKE,57856,171.92245698105
324,1390,2008,FALL,43.801425,-68.636977,112,10.32,SILVER HAKE,180,9.18
324,1400,2008,SPRING,42.833647,-70.519185,108,7.34,SILVER HAKE,645,38.64
324,3590,2001,SPRING,41.812347,-70.31102,28,7.9,SILVER HAKE,17732,575.05
324,3600,2014,SPRING,41.894167,-70.4115,37,12.52,SILVER HAKE,8715,136.554127641037
324,3610,2003,SPRING,42.036397,-70.269692,51,5.56,SILVER HAKE,108,3.6
324,3610,2007,SPRING,42.131532,-70.491213,56,5.81,SILVER HAKE,1474,25.74
324,3630,2002,SPRING,42.241167,-70.688833,21,8.73,SILVER HAKE,0,0
324,3660,2004,SPRING,42.200703,-70.466432,65,6.09,SILVER HAKE,98,4.2
325,1190,2013,FALL,41.875237,-67.040878,61,13.92,SILVER HAKE,35443,165.400091975167
325,1220,2015,SPRING,42.157345,-67.694033,189,NA,SILVER HAKE,3381,68.1505118710521
325,1240,2009,FALL,41.71452,-69.118463,171,10.43,SILVER HAKE,12504,304.069901126695
325,1240,2012,SPRING,42.064242,-68.946378,132,8.1,SILVER HAKE,33220,148.340666521455
325,1250,2011,SPRING,41.633567,-69.705925,49,7.88,SILVER HAKE,21,0.059464169026356
325,1260,2007,SPRING,42.17838,-70.373892,61,5.42,SILVER HAKE,624,17.04
325,1270,2006,FALL,43.242068,-70.133993,136,12.26,SILVER HAKE,12,1.68
325,1270,2008,SPRING,43.146975,-70.246293,126,8.11,SILVER HAKE,2556,183.42
325,1280,2005,SPRING,42.107035,-69.633055,227,5.85,SILVER HAKE,9,0.78
325,1290,2011,FALL,42.373222,-67.720825,218,11.7,SILVER HAKE,6360,148.388135203495
325,1290,2012,FALL,42.46429,-68.38664,218,13.48,SILVER HAKE,14427,154.745228788227
325,1330,2003,FALL,43.9585,-66.634,118,10.66,SILVER HAKE,9,0.63
325,1360,2001,FALL,43.656845,-67.44545,216,11.57,SILVER HAKE,1422,220.32
325,1360,2010,FALL,43.632165,-67.363118,214,10.75,SILVER HAKE,144284,2686.04276845252
325,1390,2013,SPRING,44.421143,-67.448083,81,4.22,SILVER HAKE,2409,6.92441733827053
325,1400,2008,FALL,43.708867,-69.523542,107,10.54,SILVER HAKE,319,20.02
325,3580,2001,SPRING,41.82782,-70.482033,20,8.05,SILVER HAKE,0,0
325,3590,2002,SPRING,42.175667,-70.581,36,8.42,SILVER HAKE,20,1.96
